Internal ID,Name,Address,State or Province,County,City,Specific Place,Modern Location,Visited,Mentioned Only,Website URL,Latitude,Longitude
1861,"Salt Lake City, Salt Lake County, Utah Territory",,,,,,,,,https://wilfordwoodruffpapers.org/subjects/salt-lake-city-salt-lake-county-utah-territory,49.9028,57.3333
1862,"Salt Lake County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/salt-lake-county-utah,50.2481,66.9278
1893,"Sanpete County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/sanpete-county-utah,47.8333,59.6
1940,"Scarborough, Cumberland County, Maine",,Maine,Cumberland County,Scarborough,,"Scarborough, Cumberland County, Maine",,,https://wilfordwoodruffpapers.org/subjects/scarborough-cumberland-county-maine,31.8889,35.1675
1943,"Schenectady, Schenectady County, New York",,New York,Schenectady County,Schenectady,,,,,https://wilfordwoodruffpapers.org/subjects/schenectady-schenectady-county-new-york,27.8961,85.1456
1944,Scotland,,,,,,,,,https://wilfordwoodruffpapers.org/subjects/scotland,27.5844,85.5147
1952,"Sevier County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/sevier-county-utah,43.3603,76.8578
1955,"Shelton, Norfolk, England",,,Norfolk,Shelton,,,,,https://wilfordwoodruffpapers.org/subjects/shelton-norfolk-england,43.5972,78.2511
1957,"Shoal Creek, Missouri",,Missouri,,,Shoal Creek,,,,https://wilfordwoodruffpapers.org/subjects/shoal-creek-missouri,27.3667,87.2167
1960,"Shucknall Hill, Herefordshire, England",,,Herefordshire,Shucknall Hill,,,,,https://wilfordwoodruffpapers.org/subjects/shucknall-hill-herefordshire-england,26.8667,85.5667
1971,"Simsbury, Hartford County, Connecticut",,Connecticut,Hartford County,Simsbury,,,,,https://wilfordwoodruffpapers.org/subjects/simsbury-hartford-county-connecticut,49.6311,72.8539
2013,"Somonauk, Dekalb and LaSalle Counties, Illinois",,Illinois,DeKalb and LaSalle Counties,Somonauk,,,,,https://wilfordwoodruffpapers.org/subjects/somonauk-dekalb-and-lasalle-counties-illinois,42.1819,69.8878
2016,South America,,,,,,,,,https://wilfordwoodruffpapers.org/subjects/south-america,26.65,85.8
2018,South Carolina,,South Carolina,,,,South Carolina,,,https://wilfordwoodruffpapers.org/subjects/south-carolina,51.6167,73.1
2020,"South Island, New Zealand",,,,,South Island,,,True,https://wilfordwoodruffpapers.org/subjects/south-island-new-zealand,32.4097,35.2808
2027,"Spring River, Missouri",,Missouri,,,Spring River,,,,https://wilfordwoodruffpapers.org/subjects/spring-river-missouri,45.2422,77.9822
2035,"St. George, Washington County, Utah Territory",,Utah Territory,Washington County,St. George,,,,,https://wilfordwoodruffpapers.org/subjects/st-george-washington-county-utah-territory,27.6089,85.2672
2036,"St. Louis, St. Louis County, Missouri",,Missouri,St. Louis County,St. Louis,,,,,https://wilfordwoodruffpapers.org/subjects/st-louis-st-louis-county-missouri,43.0106,71.5172
2039,"Staffordshire Potteries, Staffordshire, England",,,Staffordshire,Staffordshire Potteries,,,,,https://wilfordwoodruffpapers.org/subjects/staffordshire-potteries-staffordshire-england,5.4976,-54.0325
2040,"Staffordshire, England",,,Staffordshire,,,,,,https://wilfordwoodruffpapers.org/subjects/staffordshire-england,5.16,-52.6499
2054,"Stoke-Upon-Trent, Staffordshire, England",,,Staffordshire,Stoke-Upon-Trent,,,,,https://wilfordwoodruffpapers.org/subjects/stoke-upon-trent-staffordshire-england,50.2503,58.4347
2055,"Stokes Lane, Herefordshire, England",,,Herefordshire,Stokes Lane,,,,,https://wilfordwoodruffpapers.org/subjects/stokes-lane-herefordshire-england,52.6292,70.4169
2089,"Tapperdy, Herefordshire, England",,,Herefordshire,Tapperdy,,,,,https://wilfordwoodruffpapers.org/subjects/tapperdy-herefordshire-england,42.9153,73.2549
2094,Tennessee,,Tennessee,,,,Tennessee,,,https://wilfordwoodruffpapers.org/subjects/tennessee,24.5992,74.8626
2101,Texas,,Texas,,,,Texas,,,https://wilfordwoodruffpapers.org/subjects/texas,48.0253,70.7999
2157,"Thompson Creek, Weakley County, Tennessee",,Tennessee,Weakley County,,Thompson Creek,"Thompson Creek, Weakley County, Tennessee",,,https://wilfordwoodruffpapers.org/subjects/thompson-creek-weakley-county-tennessee,24.065,91.605
2165,"Tonawanda, Erie County, New York",,New York,Erie County,Tonawanda,,,,,https://wilfordwoodruffpapers.org/subjects/tonawanda-erie-county-new-york,15.545,73.7631
2167,"Toulon, Stark County, Illinois",,Illinois,Stark County,Toulon,,,,,https://wilfordwoodruffpapers.org/subjects/toulon-stark-county-illinois,31.8711,35.4442
2174,"Turkey Hall, Eldersfield, Worcestershire, England",,,Worcestershire,Eldersfield,Turkey Hall,,,,https://wilfordwoodruffpapers.org/subjects/turkey-hall-eldersfield-worcestershire-england,43.5705,69.7335
2177,"Twigworth, Gloucestershire, England",,,Gloucestershire,Twigworth,,,,,https://wilfordwoodruffpapers.org/subjects/twigworth-gloucestershire-england,31.6214,35.1022
2183,Utah,,,,,,,,,https://wilfordwoodruffpapers.org/subjects/utah,19.73,-70.8
2184,"Utah County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/utah-county-utah,43.3333,77.05
2185,Utah Territory,,Utah,,,,Utah,,,https://wilfordwoodruffpapers.org/subjects/utah-territory,45.4893,64.0915
2186,"Utica, Oneida County, New York",,New York,Oneida County,Utica,,,,,https://wilfordwoodruffpapers.org/subjects/utica-oneida-county-new-york,31.5586,34.9761
2191,Vermont,,Vermont,,,,Vermont,,,https://wilfordwoodruffpapers.org/subjects/vermont,48.6903,71.6499
2202,Wales,,,,,,,,,https://wilfordwoodruffpapers.org/subjects/wales,43.6768,73.762
2212,"Warsaw, Hancock County, Illinois",,Illinois,Hancock County,Warsaw,,,,,https://wilfordwoodruffpapers.org/subjects/warsaw-hancock-county-illinois,29.3,80.6
2214,"Wasatch County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/wasatch-county-utah,50.6269,81.9109
2219,"Watertown, Jefferson County, New York",,New York,Jefferson County,Watertown,,,,,https://wilfordwoodruffpapers.org/subjects/watertown-jefferson-county-new-york,45.2333,19.7167
2221,"Weakley County, Tennessee",,Tennessee,Weakley County,,,"Weakley County, Tennessee",,,https://wilfordwoodruffpapers.org/subjects/weakley-county-tennessee,48.8267,58.1442
2222,"Weber County, Utah",,Utah,,,,,,,https://wilfordwoodruffpapers.org/subjects/weber-county-utah,45.2533,19.7608
2230,"Westfield, Hampden County, Massachusetts",,Massachusetts,Hampden County,Westfield,,,,,https://wilfordwoodruffpapers.org/subjects/westfield-hampden-county-massachusetts,26.908,87.926
2342,"Wolverhampton, Staffordshire, England",,,Staffordshire,Wolverhampton,,,,,https://wilfordwoodruffpapers.org/subjects/wolverhampton-staffordshire-england,44.95,20.2167
2348,"Wootton Bassett, Wiltshire, England",,,Wiltshire,Wootton Bassett,,,,,https://wilfordwoodruffpapers.org/subjects/wootton-bassett-wiltshire-england,47.4667,84.8667
2351,"Worcester, Worcestershire, England",,,Worcestershire,Worcester,,,,,https://wilfordwoodruffpapers.org/subjects/worcester-worcestershire-england,47.09,81.6228
2352,"Worcestershire, England",,,Worcestershire,,,,,,https://wilfordwoodruffpapers.org/subjects/worcestershire-england,43.5417,79.4703
2363,Zion,,,,,,,,,https://wilfordwoodruffpapers.org/subjects/zion,31.4284,34.3659
2414,"Mayfield, Graves County, Kentucky",,Kentucky,Graves County,Mayfield,,"Mayfield, Graves County, Kentucky",,,https://wilfordwoodruffpapers.org/subjects/mayfield-graves-county-kentucky,44.9089,78.4922
2416,"Feliciana, Graves County, Kentucky",,Kentucky,Graves County,Feliciana,,"Feliciana, Graves County, Kentucky",,,https://wilfordwoodruffpapers.org/subjects/feliciana-graves-county-kentucky,46.1697,80.9394
2418,"Blood River, Henry County, Tennessee",,Tennessee,Henry County,,Blood River,"Blood River, Henry County, Tennessee",,,https://wilfordwoodruffpapers.org/subjects/blood-river-henry-county-tennessee,19.387,85.0508
2419,"Paris, Henry County, Tennessee",,Tennessee,Henry County,Paris,,"Paris, Henry County, Tennessee",,,https://wilfordwoodruffpapers.org/subjects/paris-henry-county-tennessee,51.1,66.3167
2420,"Sulphur Well, Metcalfe County, Kentucky",,Kentucky,Metcalfe County,Sulphur Well,,"Sulphur Well, Metcalfe County, Kentucky",,,https://wilfordwoodruffpapers.org/subjects/sulphur-well-metcalfe-county-kentucky,28.35,82.1833
2421,"Blood River, Calloway County, Kentucky",,Kentucky,Calloway County,Blood River,,"Blood River, Calloway County, Kentucky",,,https://wilfordwoodruffpapers.org/subjects/blood-river-calloway-county-kentucky,43.4797,77.0336
2423,"Paducah, McCracken County, Kentucky",,Kentucky,McCracken County,Paducah,,"Paducah, McCracken County, Kentucky",,,https://wilfordwoodruffpapers.org/subjects/paducah-mccracken-county-kentucky,27.551,85.13
2424,"Louisville, Jefferson County, Kentucky",,Kentucky,Jefferson County,Louisville,,"Louisville, Jefferson County, Kentucky",,,https://wilfordwoodruffpapers.org/subjects/louisville-jefferson-county-kentucky,27.326,86.087
2425,"Cincinnati, Hamilton County, Ohio",,Ohio,Hamilton County,Cincinnati,,"Cincinnati, Hamilton County, Ohio",,,https://wilfordwoodruffpapers.org/subjects/cincinnati-hamilton-county-ohio,18.25,-71.2167
2433,"Covington, Miami County, Ohio",,Ohio,Miami County,Covington,,"Covington, Miami County, Ohio",,,https://wilfordwoodruffpapers.org/subjects/covington-miami-county-ohio,47.65,53.3167
2434,"Terre Haute, Vigo County, Indiana",,Indiana,Vigo County,Terre Haute,,,,,https://wilfordwoodruffpapers.org/subjects/terre-haute-vigo-county-indiana,22.2136,85.3877
2435,"Portsmouth, Plymouth County, Massachusetts",,Massachusetts,Plymouth County,Portsmouth,,,,,https://wilfordwoodruffpapers.org/subjects/portsmouth-plymouth-county-massachusetts,41.7598,69.388
2438,"Wellsville, Columbiana County, Ohio",,Ohio,Columbiana County,Wellsville,,"Wellsville, Columbiana County, Ohio",,,https://wilfordwoodruffpapers.org/subjects/wellsville-columbiana-county-ohio,31.715,35.1872
2439,"Chardon, Geauga County, Ohio",,Ohio,Geauga County,Chardon,,"Chardon, Geauga County, Ohio",,,https://wilfordwoodruffpapers.org/subjects/chardon-geauga-county-ohio,43.3775,76.62
2440,"Newton Falls, Trumbull County, Ohio",,Ohio,Trumbull County,Newton Falls,,"Newton Falls, Trumbull County, Ohio",,,https://wilfordwoodruffpapers.org/subjects/newton-falls-trumbull-county-ohio,43.1833,68.5333
2442,"Rochester, Monroe County, New York",,New York,Monroe County,Rochester,,,,,https://wilfordwoodruffpapers.org/subjects/rochester-monroe-county-new-york,50.7207,-2.0109
2443,"Malvern Hill, Worcestershire, England",,,Worcestershire,Malvern Hill,,,,,https://wilfordwoodruffpapers.org/subjects/malvern-hill-worcestershire-england,32.4467,35.1703
2449,"Crowcutt, Worcestershire, England",,,Worcestershire,Crowcutt,,,,,https://wilfordwoodruffpapers.org/subjects/crowcutt-worcestershire-england,52.0,70.9333
2450,"Rough Leasowe, Worcestershire, England",,,Worcestershire,Rough Leasowe,,,,,https://wilfordwoodruffpapers.org/subjects/rough-leasowe-worcestershire-england,24.3087,74.8909
2451,"Dunns Close, Herefordshire, England",,,Herefordshire,Dunns Close,,,,,https://wilfordwoodruffpapers.org/subjects/dunns-close-herefordshire-england,31.7,35.2167
2458,"Painesville, Lake County, Ohio",,,Lake County,,,,,,https://wilfordwoodruffpapers.org/subjects/painesville-lake-county-ohio,42.9289,75.3019
2459,"Black Rock, Buffalo County, New York",,New York,Buffalo County,Black Rock,,,,,https://wilfordwoodruffpapers.org/subjects/black-rock-buffalo-county-new-york,44.1667,52.1167
2460,"Lockport, Niagara County, New York",,New York,Niagara County,Lockport,,"Lockport, Niagara County, New York",,,https://wilfordwoodruffpapers.org/subjects/lockport-niagara-county-new-york,48.55,51.7833
2461,"Royalton, Niagara County, New York",,New York,Niagara County,Royalton,,,,,https://wilfordwoodruffpapers.org/subjects/royalton-niagara-county-new-york,42.91,72.715
2462,"Middleport, Niagara County, New York",,New York,Niagara County,Middleport,,,,,https://wilfordwoodruffpapers.org/subjects/middleport-niagara-county-new-york,31.7625,35.2658
2463,"Medina, Orleans County, New York",,New York,Orleans County,Medina,,,,,https://wilfordwoodruffpapers.org/subjects/medina-orleans-county-new-york,24.4047,93.8998
2464,"Albion, Orleans County, New York",,New York,Orleans County,Albion,,,,,https://wilfordwoodruffpapers.org/subjects/albion-orleans-county-new-york,19.73,-71.03
2465,"Holley, Murray, Orleans County, New York",,New York,Orleans County,Murray,Holley,,,,https://wilfordwoodruffpapers.org/subjects/holley-murray-orleans-county-new-york,15.7304,120.6264
2466,"Brockport, Monroe County, New York",,New York,Monroe County,Brockport,,,,,https://wilfordwoodruffpapers.org/subjects/brockport-monroe-county-new-york,44.8947,78.2083
2468,"Pittsford, Monroe County, New York",,New York,Monroe County,Pittsford,,,,,https://wilfordwoodruffpapers.org/subjects/pittsford-monroe-county-new-york,43.3189,77.0594
2469,"Port Gibson, Ontario County, New York",,New York,Ontario County,Port Gibson,,,,,https://wilfordwoodruffpapers.org/subjects/port-gibson-ontario-county-new-york,27.9381,84.4069
2470,"Newark, Wayne County, New York",,New York,Wayne County,Newark,,,,,https://wilfordwoodruffpapers.org/subjects/newark-wayne-county-new-york,27.45,83.9167
2471,"Lyons, Wayne County, New York",,New York,Wayne County,Lyons,,,,,https://wilfordwoodruffpapers.org/subjects/lyons-wayne-county-new-york,42.6189,70.7597
2472,"Clyde, Wayne County, New York",,New York,Wayne County,Clyde,,,,,https://wilfordwoodruffpapers.org/subjects/clyde-wayne-county-new-york,15.52,73.75
2473,"Montezuma, Cayuga County, New York",,New York,Cayuga County,Montezuma,,,,,https://wilfordwoodruffpapers.org/subjects/montezuma-cayuga-county-new-york,53.8478,69.7639
2474,"Port Byron, Cayuga County, New York",,New York,Cayuga County,Port Byron,,,,,https://wilfordwoodruffpapers.org/subjects/port-byron-cayuga-county-new-york,45.2206,19.8392
2475,"Weedsport, Cayuga County, New York",,New York,Cayuga County,Weedsport,,,,,https://wilfordwoodruffpapers.org/subjects/weedsport-cayuga-county-new-york,50.7889,75.6956
2476,"Jordan, Onondaga County, New York",,New York,Onondaga County,Jordan,,,,,https://wilfordwoodruffpapers.org/subjects/jordan-onondaga-county-new-york,53.1981,66.7694
2477,"Canton, St. Lawrence County, New York",,New York,St. Lawrence County,Canton,,,,,https://wilfordwoodruffpapers.org/subjects/canton-st-lawrence-county-new-york,45.3,19.95
2478,"Camillus, Onondaga County, New York",,New York,Onondaga County,Camillus,,,,,https://wilfordwoodruffpapers.org/subjects/camillus-onondaga-county-new-york,43.5942,52.0789
2479,"Syracuse, Onondaga County, New York",,New York,Onondaga County,Syracuse,,,,,https://wilfordwoodruffpapers.org/subjects/syracuse-onondaga-county-new-york,51.9556,66.4042
2481,"Sackets Harbor, Jefferson County, New York",,New York,Jefferson County,Sackets Harbor,,,,,https://wilfordwoodruffpapers.org/subjects/sackets-harbor-jefferson-county-new-york,18.72,-71.02
2494,"Canaan, Litchfield County, Connecticut",,Connecticut,Litchfield County,Canaan,,,,,https://wilfordwoodruffpapers.org/subjects/canaan-litchfield-county-connecticut,41.5608,69.3378
2495,"Mansfield, Richland County, Ohio",,Ohio,Richland County,Mansfield,,"Mansfield, Richland County, Ohio",,,https://wilfordwoodruffpapers.org/subjects/mansfield-richland-county-ohio,43.5375,75.2089
2502,"Georgetown, Essex County, Massachusetts",,Massachusetts,Essex County,Georgetown,,,,,https://wilfordwoodruffpapers.org/subjects/georgetown-essex-county-massachusetts,15.6581,73.7131
2527,"Westville, New Haven, New Haven County, Connecticut",,Connecticut,New Haven County,New Haven,Westville,,,,https://wilfordwoodruffpapers.org/subjects/westville-new-haven-new-haven-county-connecticut,45.0,19.5667
2528,"Berlin, Brandenburg, Germany",,Brandenburg,,Berlin,,,,,https://wilfordwoodruffpapers.org/subjects/berlin-brandenburg-germany,43.2092,76.7603
2529,Asia,,,,,,,,,https://wilfordwoodruffpapers.org/subjects/asia,44.95,20.2833
2533,"Palace of Westminster, Westminster, Middlesex, England",,,Middlesex,Westminster,Palace of Westminster,,,,https://wilfordwoodruffpapers.org/subjects/palace-of-westminster-westminster-middlesex-england,17.9,-71.2333
2538,"London Bridge, London, Middlesex, England",,,Middlesex,London,London Bridge,,,,https://wilfordwoodruffpapers.org/subjects/london-bridge-london-middlesex-england,28.1167,81.6
2539,"Deptford, London, Middlesex, England",,,Middlesex,London,Deptford,,,,https://wilfordwoodruffpapers.org/subjects/deptford-london-middlesex-england,42.9472,72.7644
2542,"Thames Tunnel, London, Middlesex, England",,,Middlesex,London,Thames Tunnel,,,,https://wilfordwoodruffpapers.org/subjects/thames-tunnel-london-middlesex-england,49.6819,83.2847
2543,"Rotherhithe, London, Surrey, England",,,Surrey,London,Rotherhithe,,,,https://wilfordwoodruffpapers.org/subjects/rotherhithe-london-surrey-england,32.346,75.4344
2544,"Westminster Abbey, Westminster, Middlesex, England",,,Middlesex,Westminster,Westminster Abbey,,,,https://wilfordwoodruffpapers.org/subjects/westminster-abbey-westminster-middlesex-england,42.5556,21.9917
2545,"Shoreditch, Middlesex, England",,,Middlesex,Shoreditch,,,,,https://wilfordwoodruffpapers.org/subjects/shoreditch-middlesex-england,54.175,-4.455
2546,"Surrey Chapel, Southwark, Middlesex, England",,,Middlesex,Southwark,Surrey Chapel,,,,https://wilfordwoodruffpapers.org/subjects/surrey-chapel-southwark-middlesex-england,53.7964,64.1894
2547,"Westminster Bridge, Westminster, Middlesex, England",,,Middlesex,Westminster,Westminster Bridge,,,,https://wilfordwoodruffpapers.org/subjects/westminster-bridge-westminster-middlesex-england,53.2914,68.1094
2548,"St James Park, Westminster, Middlesex, England",,,Middlesex,Westminster,St James Park,,,,https://wilfordwoodruffpapers.org/subjects/st-james-park-westminster-middlesex-england,43.765,69.1758
2549,"Buckingham Palace, Westminster, Middlesex, England",,,Middlesex,Westminster,Buckingham Palace,,,,https://wilfordwoodruffpapers.org/subjects/buckingham-palace-westminster-middlesex-england,45.6583,19.4556
